Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm],FileName
24,16,19,57,0.0,187.953,384.292,506.059,310.697,-0.005,0.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,19,57,0.0,187.742,389.253,505.863,310.482,-0.008,0.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,19,58,0.0,184.618,392.637,503.656,311.158,0.000,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,19,58,0.0,182.716,394.081,502.769,316.762,0.000,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,19,59,0.0,182.123,393.542,503.246,319.859,0.009,0.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,19,59,0.0,183.899,388.481,503.928,320.786,0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,00,0.0,185.505,389.024,503.505,324.068,-0.007,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,01,0.0,186.469,385.777,502.491,316.945,-0.017,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,01,0.0,185.066,385.126,500.423,310.749,-0.020,0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,02,0.0,181.749,388.604,498.531,307.959,-0.013,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,02,0.0,177.054,389.204,495.718,307.889,-0.005,0.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,03,0.0,173.388,393.171,494.494,311.016,0.008,0.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,03,0.0,173.004,395.055,495.135,320.211,0.014,0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,04,0.0,175.029,391.942,496.778,324.684,0.009,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,05,0.0,178.336,385.401,498.492,321.882,0.003,0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,05,0.0,180.430,381.543,499.225,315.491,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,06,0.0,181.841,386.303,500.681,316.774,-0.004,0.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,06,0.0,181.881,392.991,501.390,316.746,0.000,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,07,0.0,179.172,391.849,499.754,314.956,0.004,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,07,0.0,177.938,397.591,498.810,319.873,0.005,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,08,0.0,178.261,398.465,499.424,324.916,0.008,0.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,09,0.0,180.408,391.978,500.795,326.705,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,09,0.0,182.497,387.538,501.262,325.607,0.000,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,10,0.0,183.875,389.836,500.751,326.572,-0.014,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,10,0.0,183.437,388.390,500.046,319.097,-0.012,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,11,0.0,181.404,390.490,499.779,315.842,-0.007,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,11,0.0,177.844,391.227,498.785,316.116,0.006,0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,12,0.0,175.401,396.777,498.248,319.184,0.017,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,13,0.0,176.934,397.395,500.027,326.329,0.020,0.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,13,0.0,181.146,396.850,502.657,331.292,0.009,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,14,0.0,184.410,391.769,505.136,329.275,0.008,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,14,0.0,186.643,387.817,506.688,322.195,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,15,0.0,188.715,387.544,509.041,317.635,0.006,0.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,15,0.0,189.716,396.390,510.783,321.010,0.006,0.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,16,0.0,188.262,397.112,510.787,319.260,0.013,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,16,0.0,189.462,402.353,510.375,325.003,0.007,0.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,17,0.0,190.456,401.530,511.782,330.906,0.007,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,18,0.0,194.147,397.434,513.417,335.087,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,18,0.0,196.151,397.020,513.733,334.729,-0.010,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,19,0.0,197.138,396.506,513.297,334.260,-0.015,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,19,0.0,195.335,394.456,512.445,327.174,-0.011,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,20,0.0,192.838,402.049,510.626,328.468,-0.009,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,20,0.0,189.064,401.765,508.558,325.065,0.000,0.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,21,0.0,185.953,397.452,507.126,318.866,0.010,0.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,22,0.0,186.289,401.446,506.843,328.957,0.003,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,22,0.0,187.566,396.635,508.372,329.725,0.007,0.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,23,0.0,189.642,395.103,508.817,331.501,-0.003,0.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,23,0.0,191.427,389.510,509.542,325.765,-0.007,0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,24,0.0,191.548,390.320,509.993,322.574,-0.007,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,24,0.0,190.370,395.104,510.188,320.995,0.003,0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,25,0.0,187.883,395.912,509.106,319.275,0.010,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,26,0.0,187.360,401.414,507.682,326.785,0.003,0.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,26,0.0,188.111,400.103,508.699,332.064,0.004,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,27,0.0,190.877,393.864,509.648,335.679,-0.004,0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,27,0.0,192.018,387.848,509.712,330.683,-0.010,0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,28,0.0,191.715,387.076,508.854,326.832,-0.013,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,28,0.0,190.801,388.571,508.022,322.259,-0.009,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,29,0.0,188.147,393.974,506.003,318.350,-0.006,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,30,0.0,184.536,395.549,502.878,318.577,-0.007,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,30,0.0,180.957,399.663,501.202,322.251,0.005,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,31,0.0,180.692,398.039,501.514,325.594,0.006,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,31,0.0,182.052,396.234,502.594,330.771,0.005,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,32,0.0,184.407,393.546,502.847,331.602,-0.007,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,32,0.0,186.184,390.473,503.257,327.339,-0.010,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,33,0.0,185.286,388.164,503.755,320.091,-0.006,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,34,0.0,184.074,394.040,503.806,319.392,0.000,0.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,34,0.0,181.055,401.123,502.305,324.885,0.009,0.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,35,0.0,178.938,404.643,500.915,326.300,0.010,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,35,0.0,180.553,409.725,500.766,336.416,0.000,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,36,0.0,182.392,402.827,501.883,336.910,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,36,0.0,183.745,396.899,502.115,334.164,-0.004,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,37,0.0,185.011,390.087,501.407,326.939,-0.014,0.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,37,0.0,183.692,390.903,500.284,321.792,-0.013,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,38,0.0,180.820,396.936,499.193,323.536,-0.004,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,39,0.0,177.457,395.644,498.110,319.235,0.007,0.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,39,0.0,173.894,397.858,497.405,322.253,0.020,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,40,0.0,175.995,404.195,498.907,335.983,0.014,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,40,0.0,180.521,403.078,501.493,340.500,0.007,0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,41,0.0,184.423,392.780,503.344,333.368,0.000,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,41,0.0,187.289,391.637,504.917,329.303,-0.011,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,42,0.0,187.782,390.903,506.340,325.131,-0.004,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,43,0.0,186.930,393.801,507.510,320.390,0.005,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,43,0.0,184.553,401.134,507.533,322.959,0.017,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,44,0.0,185.618,408.587,506.905,330.323,0.007,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,44,0.0,186.222,406.601,507.459,334.483,0.009,0.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,45,0.0,188.796,399.121,509.076,334.511,0.006,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,45,0.0,191.769,395.342,510.685,333.345,-0.004,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,46,0.0,193.701,393.277,509.460,328.797,-0.018,0.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,47,0.0,192.516,394.650,508.443,326.592,-0.017,0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,47,0.0,189.993,398.774,507.030,322.692,-0.010,0.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,48,0.0,185.728,402.114,504.506,323.173,-0.003,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,48,0.0,181.838,402.028,502.882,323.833,0.006,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,49,0.0,181.557,401.720,502.967,329.462,0.007,0.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,49,0.0,183.282,404.842,503.526,338.514,0.003,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,50,0.0,185.587,396.931,503.655,332.320,-0.008,0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,51,0.0,186.408,388.557,503.356,322.097,-0.012,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,51,0.0,185.955,394.815,503.732,324.834,-0.009,0.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,52,0.0,183.663,390.481,503.863,315.294,0.000,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,52,0.0,180.513,395.114,502.998,318.374,0.012,0.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,53,0.0,179.251,399.646,502.291,322.530,0.018,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,53,0.0,181.994,403.668,503.784,333.340,0.010,0.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,54,0.0,185.038,393.788,505.095,331.061,0.005,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,54,0.0,187.631,396.618,505.968,337.714,-0.008,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,55,0.0,189.147,390.641,506.468,330.561,-0.010,0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,56,0.0,188.529,392.299,506.809,326.015,-0.007,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,56,0.0,186.958,393.774,506.691,320.593,0.000,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,57,0.0,183.469,400.145,505.188,323.126,0.012,0.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,57,0.0,182.559,398.014,504.413,319.166,0.012,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,58,0.0,184.046,406.820,505.883,332.253,0.009,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,58,0.0,187.304,401.030,506.811,334.794,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,20,59,0.0,189.321,394.485,507.112,333.101,-0.006,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,00,0.0,190.844,392.346,507.940,328.663,-0.014,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,00,0.0,189.735,396.072,508.752,325.766,-0.004,0.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,01,0.0,188.542,390.642,509.086,315.840,0.007,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,01,0.0,186.361,393.975,509.297,317.671,0.017,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,02,0.0,186.395,398.135,509.309,319.993,0.017,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,02,0.0,189.144,402.248,510.509,329.357,0.009,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,03,0.0,192.943,400.669,512.702,336.792,0.000,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,04,0.0,194.963,392.455,514.099,330.346,0.000,0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,04,0.0,196.185,393.628,514.507,329.182,-0.006,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,05,0.0,197.250,393.217,514.269,323.302,-0.011,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,05,0.0,195.474,397.612,513.215,320.210,-0.007,0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,06,0.0,192.083,397.816,511.549,318.224,0.000,0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,06,0.0,190.258,407.524,509.870,327.698,0.000,0.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,07,0.0,189.563,402.161,510.322,330.198,0.007,0.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,08,0.0,190.315,395.222,511.796,329.897,0.008,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,08,0.0,192.549,393.241,513.257,330.652,0.007,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,09,0.0,195.033,394.706,513.962,331.913,-0.005,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,09,0.0,196.380,392.054,513.167,322.035,-0.011,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,10,0.0,195.259,392.890,513.595,316.781,-0.006,0.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,10,0.0,192.619,397.866,512.300,318.355,0.000,0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,11,0.0,190.264,407.961,510.374,326.899,0.004,0.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,11,0.0,189.227,404.834,510.363,327.790,0.009,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,12,0.0,189.850,401.740,511.724,326.205,0.010,0.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,13,0.0,191.047,485.221,512.444,325.517,0.009,0.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,13,0.0,192.483,547.817,512.785,315.868,0.000,1.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,14,0.0,192.068,604.602,512.362,312.081,0.004,1.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,14,0.0,191.718,637.850,512.329,309.191,0.006,1.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,15,0.0,0.000,0.000,510.650,314.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,15,0.0,0.000,0.000,508.687,309.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,16,0.0,0.000,0.000,509.295,318.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,17,0.0,0.000,0.000,510.162,324.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,17,0.0,186.102,594.891,511.399,324.118,0.028,1.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,18,0.0,193.071,522.436,511.983,317.355,-0.005,0.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,18,0.0,192.690,473.967,512.951,309.052,0.000,0.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,19,0.0,191.625,446.045,513.917,304.891,0.011,0.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,19,0.0,193.123,427.405,512.967,307.545,0.000,0.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,20,0.0,192.961,412.124,512.097,307.322,0.000,0.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,21,0.0,193.005,413.312,512.674,318.697,0.000,0.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,21,0.0,192.933,401.258,514.838,323.127,0.010,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,22,0.0,196.075,389.118,516.020,319.874,0.004,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,22,0.0,197.889,387.364,515.512,318.982,-0.009,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,23,0.0,197.995,382.389,515.855,312.734,-0.010,0.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,23,0.0,194.071,390.651,514.860,312.917,0.004,0.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,24,0.0,191.821,396.872,512.751,310.828,0.006,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,25,0.0,191.304,396.783,510.574,313.818,0.000,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,25,0.0,193.826,396.065,510.869,318.312,-0.014,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,26,0.0,191.331,389.051,511.918,318.269,0.003,0.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,26,0.0,192.031,383.810,512.504,319.249,0.005,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
24,16,21,27,0.0,194.107,374.828,512.516,311.151,-0.005,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
