,0,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF,Film_Result_X [mm],Zoom_Result_X [mm], Zoom_Result_Y [mm]
42,2,5.2,4.533333333333333,0.3333333333333333,-0.1,5.5,4.9,5.833333333333333,5.900000000000001,5.8,3.45,0.022,0.0,0.0
43,2,5.15,4.55,0.35,-0.15,5.4,4.9,6.1,6.2,5.9,3.475,0.027,0.0,0.0
44,2,5.033333333333333,4.5,0.3666666666666667,-0.1333333333333333,5.366666666666667,4.933333333333334,5.633333333333333,6.266666666666667,5.7,3.3833333333333333,0.004,0.0,0.0
45,2,5.0,4.6,0.35,-0.1,5.35,5.0,5.45,6.3,5.449999999999999,3.45,-0.018,0.0,0.0
46,2,5.1000000000000005,4.6,0.3666666666666667,-0.1333333333333333,5.433333333333334,4.9,5.433333333333334,5.933333333333334,5.5,3.3666666666666667,-0.021,0.0,0.0
47,2,4.9,4.6,0.3,-0.1,5.4,4.9,5.35,5.75,5.45,3.45,0.0,0.0,0.0
48,1,5.0,4.58,0.3399999999999999,-0.16,5.34,4.94,5.5200000000000005,6.0200000000000005,5.44,3.43,0.0,0.0,0.0
49,2,5.0,4.6,0.3,-0.1,5.466666666666666,4.9,5.866666666666667,6.366666666666667,5.766666666666667,3.516666666666667,0.01,0.0,0.0
50,2,5.0,4.6,0.35,-0.15,5.45,4.949999999999999,6.0,6.3,5.85,3.35,0.008,0.0,0.0
51,2,5.033333333333333,4.6,0.3666666666666667,-0.1333333333333333,5.333333333333333,5.033333333333333,5.833333333333333,6.2,5.7,3.3166666666666664,0.0,0.0,0.0
52,2,4.85,4.6,0.35,-0.15,5.35,5.0,5.6,6.2,5.6,3.475,0.006,0.0,0.0
53,2,5.033333333333334,4.566666666666666,0.3666666666666667,-0.1,5.466666666666666,4.966666666666667,5.233333333333333,6.066666666666666,5.466666666666666,3.466666666666667,0.0,0.0,0.0
54,2,5.0,4.55,0.4,-0.1,5.5,4.9,5.05,5.699999999999999,5.3,3.475,0.0,0.0,0.0
55,1,4.94,4.44,0.3399999999999999,-0.1,5.34,4.92,5.32,5.2,5.4,3.46,0.0,0.0,0.0
56,2,4.833333333333333,4.633333333333333,0.3333333333333333,-0.1,5.466666666666666,4.8,5.533333333333334,5.633333333333333,5.599999999999999,3.533333333333333,0.0,0.0,0.0
57,2,5.0,4.699999999999999,0.35,-0.1,5.5,4.9,5.8,5.9,5.75,3.325,0.0,0.0,0.0
58,2,5.0,4.533333333333333,0.3333333333333333,-0.1,5.366666666666667,4.9,5.866666666666667,6.0,5.7,3.366666666666667,-0.06,0.0,0.0
59,2,5.1,4.4,0.35,-0.15,5.3,5.1,5.8,5.9,5.550000000000001,3.525,-0.02,0.0,0.0
60,2,4.966666666666666,4.666666666666667,0.3,-0.1,5.433333333333334,4.9,5.6000000000000005,5.8,5.533333333333334,3.5,0.0,0.0,0.0
61,2,5.1,4.699999999999999,0.4,-0.1,5.5,4.85,5.45,5.7,5.45,3.5,0.011,0.0,0.0
62,1,5.0600000000000005,4.5200000000000005,0.38,-0.1,5.4,4.84,5.14,5.54,5.38,3.51,0.006,0.0,0.0
63,2,4.933333333333334,4.6,0.3666666666666667,-0.1333333333333333,5.366666666666667,5.0,5.166666666666667,5.566666666666666,5.666666666666667,3.3833333333333333,-0.014,0.0,0.0
64,2,5.1,4.6,0.4,-0.2,5.55,4.9,5.35,5.6,5.8,3.5,-0.019,0.0,0.0
65,2,5.066666666666666,4.6,0.3666666666666667,-0.1333333333333333,5.5,4.866666666666667,5.7,5.933333333333334,5.866666666666667,3.516666666666667,-0.015,0.0,0.0
66,2,5.1,4.3,0.4,-0.05,5.3,4.85,5.9,5.9,5.65,3.45,0.015,0.0,0.0
67,2,5.1000000000000005,4.566666666666666,0.3666666666666667,-0.1,5.4,4.833333333333333,5.933333333333334,5.4,5.433333333333334,3.45,0.024,0.0,0.0
68,2,5.05,4.8,0.35,-0.05,5.6,4.949999999999999,5.949999999999999,5.45,5.5,3.5,0.01,0.0,0.0
69,2,5.066666666666666,4.533333333333333,0.3666666666666667,-0.1666666666666666,5.466666666666666,4.866666666666667,5.566666666666666,5.533333333333334,5.333333333333333,3.5,-0.007,0.0,0.0
70,2,5.199999999999999,4.4,0.35,-0.1,5.3,4.9,5.199999999999999,5.65,5.3,3.525,-0.008,0.0,0.0
71,1,5.1,4.72,0.3399999999999999,-0.12,5.46,4.9,5.1,5.9,5.66,3.5,0.0,0.0,0.0
72,2,5.133333333333334,4.666666666666667,0.3,-0.1333333333333333,5.533333333333334,5.033333333333333,5.6000000000000005,5.966666666666666,5.8,3.333333333333333,-0.008,0.0,0.0
73,2,4.95,4.5,0.35,-0.05,5.35,4.95,6.1,6.1,5.7,3.475,0.0,0.0,0.0
74,2,5.0,4.5,0.3,-0.1,5.400000000000001,4.9,6.333333333333333,5.9,5.433333333333334,3.466666666666667,0.012,0.0,0.0
75,2,4.9,4.75,0.35,-0.1,5.55,4.9,6.05,5.95,5.45,3.525,0.006,0.0,0.0
76,2,5.066666666666666,4.666666666666667,0.3666666666666667,-0.1,5.533333333333334,4.966666666666667,5.633333333333333,6.166666666666667,5.333333333333333,3.2833333333333337,-0.004,0.0,0.0
77,2,5.15,4.3,0.3,-0.15,5.35,4.95,5.199999999999999,6.15,5.35,3.45,-0.012,0.0,0.0
78,1,5.0,4.64,0.38,-0.12,5.42,4.880000000000001,5.32,5.84,5.6,3.49,-0.009,0.0,0.0
79,2,5.1000000000000005,4.633333333333333,0.3666666666666667,-0.1333333333333333,5.566666666666666,4.866666666666667,5.366666666666667,5.833333333333333,5.8,3.483333333333333,-0.013,0.0,0.0
80,2,5.05,4.6,0.3,-0.05,5.4,4.85,5.550000000000001,6.05,5.8,3.5,-0.014,0.0,0.0
81,2,5.1000000000000005,4.533333333333333,0.3,-0.1,5.433333333333334,4.9,5.966666666666666,6.0,5.633333333333333,3.5,-0.004,0.0,0.0
82,2,5.05,4.65,0.3,-0.1,5.4,5.0,6.0,6.05,5.6,3.45,0.007,0.0,0.0
83,2,5.166666666666667,4.666666666666667,0.3,-0.1333333333333333,5.566666666666666,4.966666666666667,5.866666666666667,6.066666666666666,5.4,3.466666666666667,0.017,0.0,0.0
84,2,5.25,4.6,0.25,-0.1,5.45,4.95,5.699999999999999,6.05,5.3,3.475,0.0,0.0,0.0
85,1,5.1,4.6,0.3399999999999999,-0.12,5.38,4.9,5.34,5.86,5.62,3.54,0.0,0.0,0.0
86,2,5.066666666666666,4.7,0.4000000000000001,-0.1,5.466666666666666,4.966666666666667,5.3,5.7,5.7,3.4333333333333336,-0.02,0.0,0.0
87,2,5.0,4.6,0.2,-0.05,5.4,5.0,5.3,5.6,5.9,3.475,0.0,0.0,0.0
88,2,5.0,4.566666666666666,0.3666666666666667,-0.1333333333333333,5.366666666666667,4.9,5.533333333333334,5.933333333333334,5.466666666666666,3.533333333333333,-0.007,0.0,0.0
89,2,5.0,4.55,0.35,-0.05,5.45,4.9,5.9,6.1,5.6,3.5,0.006,0.0,0.0
90,2,5.0,4.733333333333333,0.3,-0.1,5.566666666666666,4.9,6.0,6.066666666666666,5.466666666666666,3.483333333333333,0.022,0.0,0.0
91,2,5.0,4.55,0.35,-0.1,5.4,4.9,6.0,6.1,5.35,3.35,0.012,0.0,0.0
92,1,4.98,4.54,0.3399999999999999,-0.16,5.42,4.92,5.54,6.2,5.48,3.47,0.0,0.0,0.0
93,2,5.033333333333333,4.633333333333333,0.2666666666666666,-0.0666666666666666,5.533333333333334,4.866666666666667,5.3,5.9,5.733333333333333,3.4333333333333336,-0.015,0.0,0.0
94,2,5.1,4.55,0.3,-0.05,5.5,5.05,5.25,5.9,5.9,3.4,0.0,0.0,0.0
95,2,5.066666666666666,4.6,0.3666666666666667,-0.1666666666666666,5.400000000000001,4.966666666666667,5.4,5.8,5.7,3.483333333333333,0.0,0.0,0.0
96,2,5.15,4.55,0.35,-0.1,5.5,4.9,5.6,6.2,5.65,3.5,0.005,0.0,0.0
97,2,5.033333333333333,4.7,0.2666666666666666,-0.1333333333333333,5.599999999999999,4.9,5.8,6.2,5.533333333333334,3.4500000000000006,0.01,0.0,0.0
98,2,5.1,4.55,0.3,-0.1,5.5,4.9,6.0,6.25,5.45,3.5,0.007,0.0,0.0
99,1,5.08,4.58,0.36,-0.14,5.42,4.9,5.86,6.4,5.48,3.43,0.01,0.0,0.0
100,2,5.1000000000000005,4.8,0.3,-0.1,5.599999999999999,4.9,5.4,6.1000000000000005,5.666666666666667,3.45,0.009,0.0,0.0
101,2,5.2,4.6,0.4,-0.05,5.45,5.0,5.25,5.75,5.8,3.325,-0.007,0.0,0.0
102,2,5.2,4.566666666666666,0.3333333333333333,-0.1,5.366666666666667,5.033333333333333,5.366666666666667,5.766666666666667,5.733333333333333,3.45,-0.01,0.0,0.0
103,2,5.15,4.55,0.35,-0.05,5.4,4.85,5.3,5.9,5.550000000000001,3.475,0.0,0.0,0.0
104,2,5.0,4.8,0.3666666666666667,-0.1,5.566666666666666,4.866666666666667,5.433333333333334,6.1000000000000005,5.566666666666666,3.466666666666667,-0.003,0.0,0.0
105,2,5.05,4.55,0.3,-0.15,5.5,4.85,5.8,6.25,5.55,3.4000000000000004,0.011,0.0,0.0
106,1,5.0200000000000005,4.58,0.3399999999999999,-0.1,5.44,4.880000000000001,5.82,6.2,5.5,3.49,0.011,0.0,0.0
107,2,5.066666666666666,4.7,0.3,-0.1333333333333333,5.599999999999999,4.866666666666667,5.5,6.066666666666666,5.733333333333333,3.5,0.0,0.0,0.0
108,2,5.199999999999999,4.6,0.35,-0.1,5.5,5.0,5.2,6.0,5.699999999999999,3.375,0.0,0.0,0.0
109,2,5.166666666666667,4.566666666666666,0.3,-0.1333333333333333,5.433333333333334,5.0,5.133333333333333,5.833333333333333,5.766666666666667,3.5,0.0,0.0,0.0
110,2,5.2,4.6,0.4,-0.15,5.4,4.9,5.2,5.7,5.55,3.5,-0.023,0.0,0.0
111,2,5.133333333333333,4.8,0.3666666666666667,-0.1666666666666666,5.533333333333334,4.9,5.266666666666667,5.666666666666667,5.599999999999999,3.533333333333333,-0.024,0.0,0.0
112,2,5.050000000000001,4.8,0.3,-0.1,5.5,4.85,5.5,5.95,5.5,3.475,-0.022,0.0,0.0
113,2,4.9,4.6,0.4,-0.1,5.45,4.9,5.75,6.1,5.449999999999999,3.525,0.0,0.0,0.0
114,2,5.050000000000001,4.55,0.3,-0.15,5.4,4.9,5.95,6.3,5.5,3.5,0.004,0.0,0.0
115,1,5.0,4.5,0.3,-0.1,5.4,4.9,5.8,6.3,5.4,3.2,0.009,0.0,0.0
116,2,5.033333333333333,4.7,0.3666666666666667,-0.0666666666666666,5.566666666666666,4.9,5.733333333333333,6.233333333333333,5.533333333333334,3.466666666666667,-0.01,0.0,0.0
117,2,5.0,4.8,0.35,-0.15,5.6,4.9,5.6,6.1,5.8,3.45,-0.022,0.0,0.0
118,2,5.033333333333333,4.6,0.3333333333333333,-0.0666666666666666,5.466666666666666,4.933333333333334,5.366666666666667,5.766666666666667,5.8,3.533333333333333,-0.015,0.0,0.0
119,2,5.15,4.6,0.35,-0.1,5.4,4.9,5.2,5.65,5.55,3.475,0.004,0.0,0.0
120,2,5.066666666666666,4.733333333333333,0.3,-0.1,5.466666666666666,4.9,5.166666666666667,5.633333333333333,5.466666666666666,3.533333333333333,0.0,0.0,0.0
121,2,5.1,4.8,0.3,-0.2,5.6,4.9,5.3,5.550000000000001,5.35,3.45,-0.007,0.0,0.0
122,1,5.16,4.6,0.3399999999999999,-0.08,5.4,4.98,5.82,5.74,5.359999999999999,3.45,0.013,0.0,0.0
123,2,5.133333333333334,4.633333333333333,0.3,-0.1,5.466666666666666,5.0,5.866666666666667,6.0,5.6000000000000005,3.466666666666667,0.0,0.0,0.0
124,2,5.1,4.75,0.35,-0.05,5.6,5.0,5.7,6.0,5.6,3.4,-0.01,0.0,0.0
125,2,5.1000000000000005,4.6,0.3333333333333333,-0.1333333333333333,5.566666666666666,4.966666666666667,5.566666666666666,6.1000000000000005,5.866666666666667,3.5,-0.028,0.0,0.0
126,2,5.05,4.55,0.35,-0.15,5.35,4.9,5.35,5.85,5.55,3.5,-0.028,0.0,0.0
127,2,5.1000000000000005,4.6,0.3666666666666667,-0.1,5.466666666666666,4.9,5.233333333333333,5.6000000000000005,5.566666666666666,3.5499999999999994,-0.014,0.0,0.0
128,2,5.15,4.8,0.4,-0.15,5.6,4.9,5.45,5.45,5.5,3.5,0.006,0.0,0.0
129,1,5.14,4.58,0.3399999999999999,-0.12,5.48,4.86,5.42,5.82,5.4,3.5,0.015,0.0,0.0
130,2,5.166666666666667,4.533333333333333,0.3,-0.1333333333333333,5.433333333333334,4.966666666666667,5.666666666666667,6.266666666666667,5.666666666666667,3.4166666666666665,0.015,0.0,0.0
131,2,5.15,4.8,0.3,-0.15,5.6,4.9,5.9,6.1,5.6,3.45,0.006,0.0,0.0
132,2,5.2,4.633333333333333,0.3666666666666667,-0.1,5.599999999999999,4.9,5.833333333333333,6.166666666666667,5.833333333333333,3.5,0.0,0.0,0.0
133,2,5.05,4.55,0.35,-0.15,5.45,4.9,5.800000000000001,6.35,5.9,3.525,-0.013,0.0,0.0
134,2,5.133333333333334,4.666666666666667,0.3666666666666667,-0.0333333333333333,5.466666666666666,4.9,5.566666666666666,6.066666666666666,5.566666666666666,3.5500000000000003,-0.003,0.0,0.0
135,2,5.15,4.8,0.35,-0.1,5.6,4.9,5.6,5.65,5.55,3.525,0.016,0.0,0.0
136,1,5.12,4.68,0.36,-0.14,5.5,4.94,5.84,5.46,5.46,3.43,0.016,0.0,0.0
137,2,4.966666666666667,4.6,0.3,-0.0666666666666666,5.366666666666667,4.9,5.966666666666666,6.6000000000000005,5.533333333333334,3.533333333333333,0.012,0.0,0.0
138,2,5.0,4.8,0.35,-0.1,5.5,4.9,5.85,6.15,5.65,3.425,0.009,0.0,0.0
139,2,5.033333333333334,4.733333333333333,0.3333333333333333,-0.1333333333333333,5.599999999999999,4.9,5.833333333333333,6.3,5.833333333333333,3.4500000000000006,0.015,0.0,0.0
140,2,4.95,4.6,0.4,-0.05,5.5,5.0,5.7,6.25,5.65,3.5,0.006,0.0,0.0
141,2,4.966666666666667,4.6,0.3333333333333333,-0.2,5.433333333333334,4.9,5.5,6.066666666666666,5.5,3.5499999999999994,-0.004,0.0,0.0
142,2,4.9,4.699999999999999,0.25,-0.15,5.55,4.85,5.3,5.85,5.5,3.475,-0.013,0.0,0.0
143,1,5.06,4.64,0.34,-0.12,5.58,4.86,5.279999999999999,5.58,5.36,3.5,-0.018,0.0,0.0
144,2,4.966666666666667,4.6,0.3,-0.1,5.466666666666666,4.9,5.266666666666667,5.8,5.533333333333334,3.533333333333333,0.0,0.0,0.0
145,2,5.0,4.65,0.35,-0.1,5.45,4.85,5.45,6.2,5.6,3.5,0.009,0.0,0.0
146,2,5.066666666666666,4.733333333333333,0.3333333333333333,-0.1,5.599999999999999,4.9,5.6000000000000005,6.466666666666666,5.766666666666667,3.5,0.015,0.0,0.0
147,2,5.1,4.55,0.35,-0.1,5.5,4.9,5.8,6.300000000000001,5.7,3.525,0.0,0.0,0.0
148,2,5.0,4.566666666666666,0.3,-0.1333333333333333,5.433333333333334,4.866666666666667,5.7,6.133333333333333,5.6000000000000005,3.5499999999999994,-0.009,0.0,0.0
149,2,5.0,4.6,0.35,-0.15,5.55,4.85,5.6,6.1,5.550000000000001,3.4,-0.014,0.0,0.0
150,2,5.133333333333333,4.8,0.3,-0.1333333333333333,5.599999999999999,4.9,5.233333333333333,5.966666666666666,5.366666666666667,3.5,-0.01,0.0,0.0
151,2,5.15,4.6,0.3,-0.1,5.6,5.0,5.2,5.65,5.3,3.5,-0.01,0.0,0.0
152,1,5.0600000000000005,4.619999999999999,0.3,-0.16,5.4,4.92,5.32,5.66,5.58,3.54,-0.009,0.0,0.0
153,2,5.1,4.8,0.3333333333333333,-0.1,5.599999999999999,4.933333333333334,5.8,5.9,5.766666666666667,3.5,0.009,0.0,0.0
154,2,5.25,4.699999999999999,0.35,-0.2,5.55,5.0,5.95,6.05,5.9,3.525,0.012,0.0,0.0
155,2,5.066666666666666,4.533333333333333,0.4000000000000001,-0.1,5.433333333333334,4.9,5.900000000000001,6.033333333333334,5.7,3.5666666666666664,0.0,0.0,0.0
156,2,5.15,4.55,0.35,-0.1,5.4,4.9,5.6,6.15,5.5,3.5,-0.012,0.0,0.0
157,2,5.066666666666666,4.8,0.3333333333333333,-0.0666666666666666,5.566666666666666,4.933333333333334,5.566666666666666,5.9,5.4,3.333333333333333,-0.025,0.0,0.0
158,2,5.15,4.8,0.3,-0.15,5.5,4.9,5.35,5.65,5.3,3.475,-0.021,0.0,0.0
159,1,5.16,4.58,0.3,-0.1,5.46,4.92,5.3,5.46,5.58,3.51,-0.01,0.0,0.0
160,2,5.033333333333333,4.8,0.3666666666666667,-0.1333333333333333,5.566666666666666,4.866666666666667,5.466666666666666,5.566666666666666,5.8,3.466666666666667,0.0,0.0,0.0
161,2,4.95,4.699999999999999,0.35,-0.1,5.6,4.95,5.55,5.75,5.7,3.5,0.009,0.0,0.0
162,2,4.866666666666667,4.566666666666666,0.3333333333333333,-0.0666666666666666,5.466666666666666,4.933333333333334,5.9,5.900000000000001,5.533333333333334,3.5,0.005,0.0,0.0
163,2,4.7,4.6,0.3,-0.15,5.45,4.85,5.85,6.0,5.5,3.5,0.0,0.0,0.0
164,2,4.8,4.8,0.3,-0.0333333333333333,5.566666666666666,4.866666666666667,5.8,6.033333333333334,5.466666666666666,3.5,0.0,0.0,0.0
165,2,4.9,4.75,0.4,-0.15,5.6,4.85,5.55,5.95,5.3,3.55,-0.005,0.0,0.0
166,1,4.96,4.6,0.3399999999999999,-0.08,5.46,4.9,5.46,5.58,5.48,3.56,-0.008,0.0,0.0
167,2,4.933333333333334,4.7,0.3666666666666667,-0.1333333333333333,5.566666666666666,4.9,5.566666666666666,5.433333333333334,5.733333333333333,3.5,0.005,0.0,0.0
168,2,5.1,4.6,0.3,-0.15,5.55,4.85,5.55,5.45,5.9,3.575,0.008,0.0,0.0
169,2,5.066666666666666,4.566666666666666,0.4000000000000001,-0.1,5.5,4.9,5.733333333333333,5.866666666666667,5.566666666666666,3.583333333333333,0.009,0.0,0.0
170,2,5.0,4.6,0.3,-0.15,5.4,4.9,6.0,6.1,5.55,3.55,0.02,0.0,0.0
171,2,4.766666666666667,4.733333333333333,0.3333333333333333,-0.0333333333333333,5.533333333333334,4.9,5.9,6.2,5.533333333333334,3.533333333333333,0.014,0.0,0.0
172,2,5.0,4.8,0.3,-0.1,5.6,4.95,5.85,6.0,5.4,3.45,0.009,0.0,0.0
173,1,5.0,4.64,0.36,-0.12,5.48,4.880000000000001,5.62,5.92,5.42,3.53,0.0,0.0,0.0
174,2,4.866666666666666,4.733333333333333,0.3666666666666667,-0.0666666666666666,5.533333333333334,4.9,5.333333333333333,5.633333333333333,5.7,3.4500000000000006,-0.006,0.0,0.0
175,2,4.95,4.8,0.4,-0.2,5.6,4.9,5.3,5.65,5.85,3.45,-0.005,0.0,0.0
176,2,5.1,4.666666666666667,0.4000000000000001,-0.1,5.566666666666666,4.933333333333334,5.4,5.733333333333333,5.6000000000000005,3.516666666666667,-0.004,0.0,0.0
177,2,4.95,4.6,0.3,-0.1,5.45,4.85,5.55,6.15,5.6,3.575,0.012,0.0,0.0
178,2,4.933333333333334,4.633333333333333,0.3333333333333333,-0.1,5.533333333333334,4.833333333333333,5.9,6.266666666666667,5.533333333333334,3.5,0.021,0.0,0.0
179,2,5.0,4.8,0.3,-0.1,5.6,4.9,5.9,6.25,5.3,3.5,0.015,0.0,0.0
180,1,5.0600000000000005,4.619999999999999,0.36,-0.08,5.48,4.94,5.64,6.540000000000001,5.48,3.53,0.006,0.0,0.0
181,2,5.033333333333333,4.733333333333333,0.3333333333333333,-0.1,5.466666666666666,4.9,5.3,6.233333333333334,5.7,3.5666666666666664,-0.004,0.0,0.0
182,2,4.9,4.8,0.35,-0.1,5.6,4.9,5.2,5.75,5.85,3.5,0.0,0.0,0.0
183,2,5.1000000000000005,4.733333333333333,0.3666666666666667,-0.1333333333333333,5.566666666666666,4.833333333333333,5.3,5.8,5.466666666666666,3.5499999999999994,-0.004,0.0,0.0
184,2,5.15,4.6,0.3,-0.05,5.4,4.9,5.45,5.85,5.35,3.525,0.006,0.0,0.0
185,2,4.933333333333334,4.566666666666666,0.3,-0.1,5.533333333333334,4.866666666666667,5.7,5.833333333333333,5.533333333333334,3.5,0.022,0.0,0.0
186,2,5.05,4.8,0.3,-0.1,5.6,4.85,5.95,6.05,5.35,3.525,0.033,0.0,0.0
187,2,5.133333333333333,4.7,0.3333333333333333,-0.1,5.599999999999999,4.866666666666667,5.866666666666667,6.133333333333333,5.4,3.5666666666666664,0.008,0.0,0.0
188,2,5.05,4.6,0.35,-0.05,5.45,4.9,5.65,6.2,5.6,3.55,0.0,0.0,0.0
189,1,4.98,4.659999999999999,0.2799999999999999,-0.14,5.48,4.9,5.34,6.04,5.76,3.55,-0.007,0.0,0.0
190,2,5.1000000000000005,4.7,0.3333333333333333,-0.0666666666666666,5.533333333333334,4.966666666666667,5.233333333333333,5.766666666666667,5.633333333333333,3.466666666666667,-0.013,0.0,0.0
191,2,4.95,4.6,0.35,-0.1,5.45,4.9,5.3,5.75,5.5,3.575,-0.004,0.0,0.0
192,2,5.066666666666666,4.666666666666667,0.3666666666666667,-0.0666666666666666,5.433333333333334,4.9,5.5,5.7,5.533333333333334,3.516666666666667,-0.004,0.0,0.0
193,2,5.0,4.8,0.3,-0.1,5.55,4.9,5.55,6.0,5.3,3.5,0.0,0.0,0.0
194,2,5.166666666666667,4.8,0.4000000000000001,-0.1333333333333333,5.599999999999999,4.966666666666667,5.833333333333333,6.133333333333333,5.466666666666666,3.516666666666667,0.008,0.0,0.0
195,2,5.15,4.6,0.4,-0.1,5.45,4.9,5.55,6.5,5.45,3.55,0.012,0.0,0.0
196,1,5.04,4.659999999999999,0.3399999999999999,-0.1,5.5,4.86,5.54,6.1,5.74,3.5,0.0,0.0,0.0
197,2,5.1000000000000005,4.733333333333333,0.3333333333333333,-0.1333333333333333,5.599999999999999,4.9,5.4,5.8,5.766666666666667,3.533333333333333,-0.009,0.0,0.0
198,2,5.1,4.6,0.25,-0.1,5.55,4.9,5.2,5.6,5.55,3.525,-0.016,0.0,0.0
199,2,5.1000000000000005,4.566666666666666,0.3666666666666667,-0.1,5.433333333333334,4.9,5.366666666666667,5.466666666666666,5.433333333333334,3.533333333333333,-0.006,0.0,0.0
200,2,4.9,4.8,0.4,-0.1,5.5,4.9,5.4,5.65,5.3,3.525,-0.004,0.0,0.0
201,2,5.066666666666666,4.8,0.3333333333333333,-0.1333333333333333,5.566666666666666,4.866666666666667,5.733333333333333,5.833333333333333,5.333333333333333,3.516666666666667,0.011,0.0,0.0
202,2,5.2,4.55,0.35,-0.1,5.45,4.9,5.95,5.9,5.5,3.55,0.016,0.0,0.0
203,1,5.16,4.64,0.36,-0.12,5.48,4.98,5.92,5.880000000000001,5.68,3.46,0.01,0.0,0.0
204,2,5.166666666666667,4.466666666666666,0.3333333333333333,-0.1,5.533333333333334,5.033333333333333,5.7,6.1000000000000005,5.633333333333333,3.516666666666667,0.0,0.0,0.0
205,2,5.15,4.5,0.35,-0.1,5.35,5.05,5.65,6.1,5.5,3.55,-0.008,0.0,0.0
206,2,4.8,4.3,0.3,-0.1,5.3,4.966666666666667,5.333333333333333,5.633333333333333,5.5,3.5666666666666664,-0.01,0.0,0.0
207,2,5.05,4.6,0.35,-0.1,5.4,5.0,5.3,5.4,5.5,3.5,0.0,0.0,0.0
208,2,4.966666666666667,4.6,0.3333333333333333,-0.1,5.366666666666667,4.966666666666667,5.4,5.666666666666667,5.366666666666667,3.533333333333333,-0.015,0.0,0.0
209,2,4.95,4.5,0.35,-0.1,5.35,5.0,5.7,5.9,5.65,3.525,0.003,0.0,0.0
210,1,5.0,4.46,0.3,-0.16,5.32,4.98,5.9,6.0200000000000005,5.720000000000001,3.5699999999999994,0.014,0.0,0.0
211,2,5.0,4.6,0.3333333333333333,-0.1,5.433333333333334,4.966666666666667,5.733333333333333,6.133333333333333,5.7,3.5,0.014,0.0,0.0
212,2,5.05,4.6,0.3,-0.05,5.4,4.95,5.5,6.1,5.550000000000001,3.525,0.0,0.0,0.0
213,2,4.966666666666667,4.4,0.3333333333333333,-0.1666666666666666,5.3,4.866666666666667,5.3,5.8,5.5,3.583333333333333,-0.011,0.0,0.0
214,2,5.05,4.5,0.3,-0.05,5.35,4.9,5.2,5.55,5.4,3.525,-0.015,0.0,0.0
215,2,5.0,4.6,0.3333333333333333,-0.1333333333333333,5.4,4.9,5.2,5.6000000000000005,5.333333333333333,3.5500000000000003,0.0,0.0,0.0
216,2,5.1,4.6,0.35,-0.05,5.45,4.95,5.3,5.75,5.5,3.55,0.005,0.0,0.0
217,1,5.0600000000000005,4.44,0.3399999999999999,-0.12,5.32,4.9,5.68,5.9,5.74,3.55,0.01,0.0,0.0
218,2,5.0,4.6,0.35,-0.1,5.4,4.9,5.95,6.0,5.85,3.5,0.022,0.0,0.0
219,2,5.0,4.6,0.4,-0.1,5.5,4.8,5.8,6.0,5.5,3.5,0.019,0.0,0.0
220,2,5.0,4.6,0.4,-0.1,5.5,4.9,5.7,6.0,5.8,3.6,0.0,0.0,0.0
221,2,5.2,4.6,0.4,-0.2,5.4,4.9,5.6,6.2,5.4,3.6,-0.02,0.0,0.0
222,2,5.033333333333334,4.433333333333334,0.3333333333333333,-0.1,5.3,4.866666666666667,5.4,6.033333333333334,5.466666666666666,3.583333333333333,-0.02,0.0,0.0
223,2,5.050000000000001,4.449999999999999,0.3,-0.15,5.3,4.9,5.3,5.800000000000001,5.3,3.575,-0.006,0.0,0.0
224,2,5.033333333333333,4.533333333333333,0.3,-0.1,5.4,4.833333333333333,5.4,5.633333333333333,5.3,3.5,-0.006,0.0,0.0
225,2,4.95,4.6,0.4,-0.1,5.45,4.9,5.5,5.6,5.65,3.55,0.0,0.0,0.0
226,1,5.0600000000000005,4.42,0.3399999999999999,-0.12,5.34,4.86,5.659999999999999,5.76,5.720000000000001,3.58,0.012,0.0,0.0
227,2,5.0,4.6,0.3,-0.1,5.466666666666666,4.9,5.933333333333334,6.1000000000000005,5.766666666666667,3.516666666666667,0.008,0.0,0.0
228,2,5.2,4.55,0.3,-0.1,5.5,4.9,5.85,6.2,5.4,3.575,-0.006,0.0,0.0
229,2,4.966666666666667,4.533333333333333,0.3333333333333333,-0.1,5.366666666666667,4.933333333333334,5.6000000000000005,6.233333333333333,5.566666666666666,3.5666666666666664,-0.01,0.0,0.0
230,2,4.949999999999999,4.4,0.35,-0.1,5.3,4.8,5.25,6.1,5.5,3.55,-0.009,0.0,0.0
231,2,5.066666666666666,4.6,0.3,-0.2,5.400000000000001,4.833333333333333,5.266666666666667,5.866666666666667,5.333333333333333,3.533333333333333,-0.012,0.0,0.0
232,2,5.05,4.55,0.3,-0.15,5.5,4.85,5.4,5.449999999999999,5.7,3.525,-0.008,0.0,0.0
233,1,5.0600000000000005,4.4,0.36,-0.08,5.38,4.86,5.5600000000000005,5.5,5.779999999999999,3.4200000000000004,0.01,0.0,0.0
234,2,5.033333333333333,4.6,0.3333333333333333,-0.1,5.366666666666667,4.9,5.8,5.833333333333333,5.7,3.5500000000000003,0.021,0.0,0.0
235,2,5.1,4.55,0.35,-0.15,5.5,4.9,6.0,5.9,5.6,3.525,0.015,0.0,0.0
236,2,5.066666666666666,4.566666666666666,0.3333333333333333,-0.1333333333333333,5.4,4.9,5.900000000000001,5.900000000000001,5.5,3.533333333333333,0.0,0.0,0.0
