,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
112,2022-09-13 20:27:29.400,4.7,4.0,0.3,-0.1,4.8,4.7,0.7,0.2,5.5,3.3
113,2022-09-13 20:27:29.600,4.6,4.0,0.3,-0.1,4.7,4.8,0.6,0.2,5.6,3.3
114,2022-09-13 20:27:29.800,4.7,4.0,0.4,-0.2,4.7,4.8,0.7,0.2,5.5,3.3
115,2022-09-13 20:27:30.000,4.7,4.0,0.4,-0.2,4.7,4.8,0.7,0.3,5.6,3.3
116,2022-09-13 20:27:30.200,4.7,4.0,0.2,0.0,4.8,4.8,0.7,0.2,5.5,3.3
117,2022-09-13 20:27:30.400,4.6,4.0,0.3,-0.2,4.8,4.8,0.6,0.2,5.6,3.3
118,2022-09-13 20:27:30.600,4.7,3.9,0.4,-0.1,4.7,4.7,0.6,0.2,5.5,3.3
119,2022-09-13 20:27:30.800,4.6,4.0,0.3,-0.1,4.7,4.7,0.6,0.3,5.5,3.3499999999999996
120,2022-09-13 20:27:31.000,4.6,4.0,0.2,-0.1,4.7,4.8,0.6,0.3,5.6,3.3
121,2022-09-13 20:27:31.200,4.7,3.9,0.3,-0.1,4.7,4.8,0.5,0.2,5.5,3.3
122,2022-09-13 20:27:31.400,4.6,4.0,0.4,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
123,2022-09-13 20:27:31.600,4.7,4.0,0.3,-0.1,4.8,4.7,0.7,0.2,5.6,3.3
124,2022-09-13 20:27:31.800,4.5,4.0,0.2,-0.1,4.7,4.8,0.6,0.3,5.6,3.3
125,2022-09-13 20:27:32.000,4.6,4.0,0.2,-0.1,4.8,4.8,0.7,0.2,5.5,3.3
126,2022-09-13 20:27:32.200,4.6,4.0,0.3,-0.1,4.7,4.7,0.6,0.2,5.6,3.25
127,2022-09-13 20:27:32.400,4.6,3.9,0.3,-0.1,4.7,4.8,0.7,0.2,5.5,3.25
128,2022-09-13 20:27:32.600,4.6,3.9,0.3,-0.1,4.7,4.7,0.7,0.3,5.6,3.25
129,2022-09-13 20:27:32.800,4.8,4.0,0.3,-0.2,4.7,4.7,0.6,0.2,5.5,3.3
130,2022-09-13 20:27:33.000,4.5,4.0,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3499999999999996
131,2022-09-13 20:27:33.200,4.7,4.0,0.4,-0.2,4.7,4.8,0.5,0.3,5.5,3.3
132,2022-09-13 20:27:33.400,4.5,4.0,0.3,-0.2,4.7,4.8,0.6,0.2,5.5,3.3
133,2022-09-13 20:27:33.600,4.6,4.1,0.3,-0.2,4.7,4.7,0.7,0.3,5.5,3.3
134,2022-09-13 20:27:33.800,4.6,4.1,0.4,-0.2,4.8,4.8,0.6,0.2,5.6,3.3
135,2022-09-13 20:27:34.000,4.7,4.0,0.4,-0.1,4.7,4.8,0.7,0.2,5.5,3.3
136,2022-09-13 20:27:34.200,4.6,4.0,0.4,-0.1,4.8,4.8,0.7,0.2,5.6,3.3
137,2022-09-13 20:27:34.400,4.8,4.0,0.4,-0.2,4.8,4.8,0.6,0.3,5.6,3.3
138,2022-09-13 20:27:34.600,4.6,4.0,0.4,-0.1,4.7,4.8,0.6,0.2,5.5,3.3499999999999996
139,2022-09-13 20:27:34.800,4.6,4.0,0.3,-0.1,4.7,4.7,0.7,0.2,5.5,3.3
140,2022-09-13 20:27:35.000,4.7,4.0,0.4,-0.2,4.8,4.8,0.7,0.2,5.5,3.3
141,2022-09-13 20:27:35.200,4.6,4.0,0.3,-0.2,4.7,4.8,0.7,0.3,5.5,3.25
142,2022-09-13 20:27:35.400,4.7,4.0,0.3,-0.2,4.7,4.8,0.7,0.3,5.6,3.3
143,2022-09-13 20:27:35.600,4.7,3.9,0.4,-0.1,4.8,4.8,0.7,0.2,5.6,3.3
144,2022-09-13 20:27:35.800,4.6,4.0,0.2,-0.1,4.7,4.7,0.6,0.2,5.6,3.3
