Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm],FileName
06,20,35,27,0.0,0.000,0.000,464.930,394.213,0.000,0.000,384.851,489.313,365.073,155.663,0.000,0.000,0.000,0.000,-0.154,-2.602,0.000,0.000,
06,20,35,28,0.0,0.000,0.000,463.951,396.275,0.000,0.000,385.508,489.089,366.856,156.343,0.000,0.000,0.000,0.000,-0.145,-2.595,0.000,0.000,
06,20,35,29,0.0,587.297,34.479,463.245,393.562,0.000,-0.622,385.630,489.823,366.105,157.827,0.000,0.000,0.000,0.000,-0.152,-2.590,0.000,0.000,
06,20,35,30,0.0,586.111,32.028,462.946,393.847,0.000,-0.633,385.583,490.028,368.520,160.778,0.000,0.000,0.000,0.000,-0.133,-2.568,0.000,0.000,
06,20,35,31,0.0,0.000,0.000,462.752,395.965,0.000,0.000,385.538,491.433,366.385,161.854,0.000,0.000,0.000,0.000,-0.149,-2.571,0.000,0.000,
06,20,35,32,0.0,0.000,0.000,462.753,399.991,0.000,0.000,385.409,492.088,367.132,158.805,0.000,0.000,0.000,0.000,-0.143,-2.600,0.000,0.000,
06,20,35,33,0.0,0.000,0.000,463.398,402.549,0.000,0.000,385.621,490.774,367.673,151.302,0.000,0.000,0.000,0.000,-0.140,-2.648,0.000,0.000,
06,20,35,34,0.0,0.000,0.000,463.325,398.593,0.000,0.000,385.025,490.377,365.129,147.184,0.000,0.000,0.000,0.000,-0.155,-2.677,0.000,0.000,
06,20,35,35,0.0,585.095,29.040,462.491,392.280,0.004,-0.643,385.126,488.928,365.771,140.375,0.000,0.000,0.000,0.000,-0.151,-2.719,0.000,0.000,
06,20,35,36,0.0,586.815,50.426,462.001,394.036,-0.004,-0.550,385.191,489.471,364.437,140.951,0.000,0.000,0.000,0.000,-0.162,-2.718,0.000,0.000,
06,20,35,37,0.0,590.359,29.177,462.218,393.785,-0.021,-0.647,385.534,490.942,364.566,141.731,0.000,0.000,0.000,0.000,-0.164,-2.724,0.000,0.000,
06,20,35,38,0.0,585.890,29.142,462.530,393.816,0.000,-0.647,385.550,491.746,366.086,149.739,0.000,0.000,0.000,0.000,-0.152,-2.668,0.000,0.000,
06,20,35,39,0.0,584.912,41.175,464.198,397.411,0.015,-0.609,385.444,492.031,367.692,150.966,0.000,0.000,0.000,0.000,-0.138,-2.660,0.000,0.000,
06,20,35,40,0.0,0.000,0.000,466.698,397.669,0.000,0.000,385.706,490.878,366.985,146.322,0.000,0.000,0.000,0.000,-0.146,-2.688,0.000,0.000,
06,20,35,41,0.0,0.000,0.000,469.740,401.258,0.000,0.000,385.820,490.557,367.113,142.472,0.000,0.000,0.000,0.000,-0.146,-2.715,0.000,0.000,
06,20,35,42,0.0,0.000,0.000,471.934,404.871,0.000,0.000,385.391,490.861,365.559,139.194,0.000,0.000,0.000,0.000,-0.155,-2.743,0.000,0.000,
06,20,35,43,0.0,0.000,0.000,472.606,400.054,0.000,0.000,385.813,489.870,364.029,127.199,0.000,0.000,0.000,0.000,-0.170,-2.829,0.000,0.000,
06,20,35,44,0.0,0.000,0.000,473.278,394.564,0.000,0.000,385.440,488.973,361.678,126.310,0.000,0.000,0.000,0.000,-0.185,-2.829,0.000,0.000,
06,20,35,45,0.0,0.000,0.000,474.222,392.611,0.000,0.000,385.133,491.160,364.184,132.309,0.000,0.000,0.000,0.000,-0.163,-2.799,0.000,0.000,
06,20,35,46,0.0,0.000,0.000,474.805,398.710,0.000,0.000,384.793,493.211,365.719,131.847,0.000,0.000,0.000,0.000,-0.149,-2.819,0.000,0.000,
06,20,35,47,0.0,0.000,0.000,475.659,398.782,0.000,0.000,384.407,492.557,368.337,128.978,0.000,0.000,0.000,0.000,-0.125,-2.836,0.000,0.000,
06,20,37,41,0.0,0.000,0.000,475.108,424.818,0.000,0.000,382.537,501.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,37,42,0.0,587.852,218.632,468.376,401.692,0.020,0.224,377.497,490.393,364.875,320.236,0.000,0.000,0.000,0.000,-0.098,-1.327,0.000,0.000,
06,20,37,43,0.0,0.000,0.000,467.109,402.919,0.000,0.000,376.976,489.503,367.190,300.225,0.000,0.000,0.000,0.000,-0.076,-1.476,0.000,0.000,
06,20,37,44,0.0,0.000,0.000,463.659,404.978,0.000,0.000,377.889,488.897,368.385,288.476,0.000,0.000,0.000,0.000,-0.074,-1.563,0.000,0.000,
06,20,37,45,0.0,0.000,0.000,459.981,411.555,0.000,0.000,378.624,487.911,368.098,278.000,0.000,0.000,0.000,0.000,-0.082,-1.637,0.000,0.000,
06,20,37,46,0.0,0.000,0.000,456.412,424.474,0.000,0.000,379.373,492.851,367.102,277.200,0.000,0.000,0.000,0.000,-0.096,-1.682,0.000,0.000,
06,20,37,47,0.0,587.710,134.705,452.301,436.661,-0.056,-0.347,380.821,495.950,367.704,279.047,0.000,0.000,0.000,0.000,-0.102,-1.692,0.000,0.000,
06,20,37,48,0.0,581.510,123.759,447.465,441.631,-0.050,-0.424,381.698,496.473,369.081,267.598,0.000,0.000,0.000,0.000,-0.098,-1.785,0.000,0.000,
06,20,37,49,0.0,571.247,128.711,444.220,451.353,-0.016,-0.448,383.635,498.399,369.998,257.235,0.000,0.000,0.000,0.000,-0.106,-1.881,0.000,0.000,
06,20,37,50,0.0,567.147,126.439,440.686,449.854,-0.015,-0.449,386.108,495.692,372.463,246.261,0.000,0.000,0.000,0.000,-0.106,-1.946,0.000,0.000,
06,20,37,51,0.0,0.000,0.000,437.787,453.515,0.000,0.000,386.700,494.889,369.273,229.442,0.000,0.000,0.000,0.000,-0.136,-2.070,0.000,0.000,
06,20,37,52,0.0,0.000,0.000,433.433,449.531,0.000,0.000,387.563,493.678,367.878,214.981,0.000,0.000,0.000,0.000,-0.154,-2.174,0.000,0.000,
06,20,37,53,0.0,563.488,132.232,429.011,448.195,-0.050,-0.416,389.423,495.740,367.627,205.203,0.000,0.000,0.000,0.000,-0.170,-2.266,0.000,0.000,
06,20,37,54,0.0,554.049,138.890,425.223,444.346,-0.024,-0.365,391.541,493.503,368.822,187.684,0.000,0.000,0.000,0.000,-0.177,-2.385,0.000,0.000,
06,20,37,55,0.0,546.867,147.094,421.577,449.235,-0.009,-0.350,393.760,496.602,373.660,179.952,0.000,0.000,0.000,0.000,-0.157,-2.470,0.000,0.000,
06,20,37,56,0.0,546.092,150.556,419.270,451.971,-0.015,-0.343,395.901,495.606,378.779,178.628,0.000,0.000,0.000,0.000,-0.134,-2.472,0.000,0.000,
06,20,37,57,0.0,0.000,0.000,417.278,452.374,0.000,0.000,398.761,496.543,381.154,178.023,0.000,0.000,0.000,0.000,-0.137,-2.484,0.000,0.000,
06,20,37,58,0.0,542.133,147.629,415.986,455.403,-0.015,-0.376,400.879,497.669,383.834,178.321,0.000,0.000,0.000,0.000,-0.133,-2.491,0.000,0.000,
06,20,37,59,0.0,0.000,0.000,415.271,452.685,0.000,0.000,402.121,496.735,382.014,177.289,0.000,0.000,0.000,0.000,-0.157,-2.492,0.000,0.000,
06,20,38,00,0.0,0.000,0.000,412.592,445.791,0.000,0.000,404.089,494.599,382.161,173.932,0.000,0.000,0.000,0.000,-0.171,-2.501,0.000,0.000,
06,20,38,01,0.0,0.000,0.000,410.560,444.659,0.000,0.000,405.886,494.564,386.151,178.934,0.000,0.000,0.000,0.000,-0.154,-2.462,0.000,0.000,
06,20,38,02,0.0,539.476,140.863,409.476,441.843,-0.031,-0.341,407.448,495.579,388.944,184.809,0.000,0.000,0.000,0.000,-0.144,-2.424,0.000,0.000,
06,20,38,03,0.0,0.000,0.000,408.164,445.025,0.000,0.000,409.355,498.198,392.626,191.909,0.000,0.000,0.000,0.000,-0.130,-2.389,0.000,0.000,
06,20,38,04,0.0,0.000,0.000,407.809,442.527,0.000,0.000,411.297,497.156,395.107,191.263,0.000,0.000,0.000,0.000,-0.126,-2.386,0.000,0.000,
06,20,38,05,0.0,0.000,0.000,407.776,447.102,0.000,0.000,412.840,499.648,393.851,190.606,0.000,0.000,0.000,0.000,-0.148,-2.411,0.000,0.000,
06,20,38,06,0.0,533.647,142.350,408.704,444.994,-0.008,-0.349,413.247,498.521,394.605,188.219,0.000,0.000,0.000,0.000,-0.145,-2.420,0.000,0.000,
06,20,38,07,0.0,0.000,0.000,409.577,442.060,0.000,0.000,413.669,497.598,394.351,183.434,0.000,0.000,0.000,0.000,-0.151,-2.450,0.000,0.000,
06,20,38,08,0.0,0.000,0.000,408.620,438.589,0.000,0.000,415.289,498.111,395.625,183.564,0.000,0.000,0.000,0.000,-0.153,-2.453,0.000,0.000,
06,20,38,09,0.0,0.000,0.000,407.553,431.816,0.000,0.000,415.893,497.631,394.310,184.191,0.000,0.000,0.000,0.000,-0.168,-2.445,0.000,0.000,
06,20,38,10,0.0,0.000,0.000,407.754,430.257,0.000,0.000,416.338,496.885,397.953,188.465,0.000,0.000,0.000,0.000,-0.143,-2.406,0.000,0.000,
06,20,38,11,0.0,0.000,0.000,407.603,427.186,0.000,0.000,416.406,495.205,399.927,189.262,0.000,0.000,0.000,0.000,-0.129,-2.386,0.000,0.000,
06,20,38,12,0.0,0.000,0.000,407.945,417.312,0.000,0.000,417.052,487.736,399.168,181.349,0.000,0.000,0.000,0.000,-0.139,-2.390,0.000,0.000,
06,20,38,13,0.0,0.000,0.000,0.000,0.000,0.000,0.000,417.231,491.301,399.802,183.335,0.000,0.000,0.000,0.000,-0.136,-2.402,0.000,0.000,
06,20,38,14,0.0,0.000,0.000,0.000,0.000,0.000,0.000,416.745,490.229,397.319,178.904,0.000,0.000,0.000,0.000,-0.152,-2.428,0.000,0.000,
06,20,38,15,0.0,0.000,0.000,0.000,0.000,0.000,0.000,416.408,489.123,399.604,176.490,0.000,0.000,0.000,0.000,-0.131,-2.439,0.000,0.000,
06,20,38,16,0.0,0.000,0.000,0.000,0.000,0.000,0.000,416.894,488.962,399.702,173.868,0.000,0.000,0.000,0.000,-0.134,-2.458,0.000,0.000,
06,20,38,17,0.0,0.000,0.000,0.000,0.000,0.000,0.000,417.255,487.326,395.771,173.961,0.000,0.000,0.000,0.000,-0.168,-2.444,0.000,0.000,
06,20,38,18,0.0,0.000,0.000,0.000,0.000,0.000,0.000,417.250,488.094,399.246,177.480,0.000,0.000,0.000,0.000,-0.140,-2.423,0.000,0.000,
06,20,38,19,0.0,0.000,0.000,0.000,0.000,0.000,0.000,417.366,490.018,400.013,186.527,0.000,0.000,0.000,0.000,-0.135,-2.367,0.000,0.000,
06,20,38,20,0.0,0.000,0.000,0.000,0.000,0.000,0.000,417.686,490.793,401.810,191.433,0.000,0.000,0.000,0.000,-0.124,-2.335,0.000,0.000,
06,20,38,22,0.0,0.000,0.000,403.632,397.364,0.000,0.000,412.419,493.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,23,0.0,0.000,0.000,405.658,362.558,0.000,0.000,413.873,491.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,24,0.0,0.000,0.000,407.234,342.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,25,0.0,0.000,0.000,406.305,353.997,0.000,0.000,413.403,478.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,26,0.0,0.000,0.000,405.642,367.750,0.000,0.000,414.844,474.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,27,0.0,0.000,0.000,405.295,387.844,0.000,0.000,416.895,483.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,28,0.0,0.000,0.000,405.223,398.165,0.000,0.000,418.978,489.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,29,0.0,0.000,0.000,405.322,407.750,0.000,0.000,420.289,488.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,30,0.0,0.000,0.000,406.882,412.939,0.000,0.000,420.961,489.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,31,0.0,0.000,0.000,408.847,411.744,0.000,0.000,420.104,487.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,32,0.0,0.000,0.000,410.012,412.178,0.000,0.000,419.566,488.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,33,0.0,0.000,0.000,409.817,406.530,0.000,0.000,419.288,485.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,34,0.0,0.000,0.000,408.551,404.969,0.000,0.000,419.320,488.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,35,0.0,0.000,0.000,407.244,403.963,0.000,0.000,419.319,488.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,36,0.0,0.000,0.000,406.851,407.269,0.000,0.000,419.673,490.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,37,0.0,0.000,0.000,406.868,409.983,0.000,0.000,419.213,489.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,38,0.0,0.000,0.000,407.633,412.969,0.000,0.000,418.748,490.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,39,0.0,531.396,129.695,409.215,410.500,0.008,-0.256,417.822,489.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
06,20,38,40,0.0,532.997,208.181,409.994,411.076,0.000,0.116,417.235,489.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
