,timestamp,Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm].1,FileName
1131,2022-09-24 18:16:23,24,18,16,23,0.0,138.199,339.106,473.865,521.005,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1132,2022-09-24 18:16:24,24,18,16,24,0.0,137.718,329.403,474.311,517.945,0.005,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1133,2022-09-24 18:16:26,24,18,16,26,0.0,137.259,331.09,472.207,516.978,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1134,2022-09-24 18:16:27,24,18,16,27,0.0,135.459,316.043,470.791,510.458,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1135,2022-09-24 18:16:28,24,18,16,28,0.0,135.512,317.409,471.479,514.54,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1136,2022-09-24 18:16:29,24,18,16,29,0.0,135.373,302.81,472.286,519.798,0.006,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1137,2022-09-24 18:16:31,24,18,16,31,0.0,136.481,293.032,472.186,515.668,-0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1138,2022-09-24 18:16:32,24,18,16,32,0.0,118.527,278.065,472.066,512.506,-0.026,-0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1139,2022-09-24 18:16:33,24,18,16,33,0.0,114.595,281.302,471.927,504.909,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1140,2022-09-24 18:16:35,24,18,16,35,0.0,111.325,287.889,472.215,508.489,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1141,2022-09-24 18:16:36,24,18,16,36,0.0,109.333,298.13,471.808,509.685,0.007,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1142,2022-09-24 18:16:37,24,18,16,37,0.0,109.101,310.772,471.402,513.051,0.007,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1143,2022-09-24 18:16:38,24,18,16,38,0.0,110.732,316.401,472.484,523.856,0.005,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1144,2022-09-24 18:16:40,24,18,16,40,0.0,111.528,315.699,473.797,526.718,0.006,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1145,2022-09-24 18:16:41,24,18,16,41,0.0,112.25,304.834,474.994,524.131,0.007,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1146,2022-09-24 18:16:42,24,18,16,42,0.0,115.907,302.335,475.677,523.878,-0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1147,2022-09-24 18:16:44,24,18,16,44,0.0,117.045,303.365,476.33,522.3,0.023,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1148,2022-09-24 18:16:45,24,18,16,45,0.0,118.59,306.274,476.41,523.259,0.017,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1149,2022-09-24 18:16:46,24,18,16,46,0.0,120.967,298.333,474.647,533.201,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1150,2022-09-24 18:16:47,24,18,16,47,0.0,121.566,341.447,473.94,542.23,-0.006,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1151,2022-09-24 18:16:49,24,18,16,49,0.0,118.793,351.804,473.313,556.101,0.005,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1152,2022-09-24 18:16:50,24,18,16,50,0.0,121.038,317.991,473.584,558.533,-0.004,-0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1153,2022-09-24 18:16:51,24,18,16,51,0.0,121.106,310.1,472.334,559.338,-0.008,-0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1154,2022-09-24 18:16:53,24,18,16,53,0.0,119.582,338.313,470.707,558.989,-0.01,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1155,2022-09-24 18:16:54,24,18,16,54,0.0,117.502,339.103,468.323,553.571,0.018,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1156,2022-09-24 18:16:55,24,18,16,55,0.0,122.242,306.801,466.336,550.982,-0.009,-0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1157,2022-09-24 18:16:56,24,18,16,56,0.0,118.906,318.083,464.84,547.606,-0.004,-0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1158,2022-09-24 18:16:58,24,18,16,58,0.0,116.118,369.479,463.867,559.651,0.003,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1159,2022-09-24 18:16:59,24,18,16,59,0.0,116.562,367.443,464.94,562.562,0.006,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1160,2022-09-24 18:17:00,24,18,17,0,0.0,118.949,321.28,466.503,560.067,0.032,-0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1161,2022-09-24 18:17:01,24,18,17,1,0.0,125.834,290.889,466.907,561.074,0.005,-0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1162,2022-09-24 18:17:03,24,18,17,3,0.0,129.587,269.809,466.867,552.276,-0.01,-0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1163,2022-09-24 18:17:04,24,18,17,4,0.0,127.045,276.288,467.883,538.475,0.004,-0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1164,2022-09-24 18:17:05,24,18,17,5,0.0,127.536,282.972,468.407,544.2,0.006,-0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1165,2022-09-24 18:17:07,24,18,17,7,0.0,126.989,283.913,467.773,549.129,0.004,-0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1166,2022-09-24 18:17:08,24,18,17,8,0.0,126.334,348.432,466.212,555.173,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1167,2022-09-24 18:17:09,24,18,17,9,0.0,125.933,310.184,467.421,555.34,0.008,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1168,2022-09-24 18:17:10,24,18,17,10,0.0,127.297,333.367,468.895,552.009,0.007,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1169,2022-09-24 18:17:12,24,18,17,12,0.0,129.519,290.17,469.32,546.504,0.0,-0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1170,2022-09-24 18:17:13,24,18,17,13,0.0,132.03,283.076,470.348,535.889,-0.004,-0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1171,2022-09-24 18:17:14,24,18,17,14,0.0,131.261,290.977,469.761,532.965,-0.005,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1172,2022-09-24 18:17:16,24,18,17,16,0.0,130.878,287.781,470.38,529.994,0.0,-0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1173,2022-09-24 18:17:17,24,18,17,17,0.0,129.827,277.986,469.845,524.878,0.0,-0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1174,2022-09-24 18:17:17,24,18,17,17,0.0,0.0,0.0,470.78,476.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1175,2022-09-24 18:17:18,24,18,17,18,0.0,0.0,0.0,472.572,485.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1176,2022-09-24 18:17:19,24,18,17,19,0.0,0.0,0.0,474.345,479.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1177,2022-09-24 18:17:19,24,18,17,19,0.0,0.0,0.0,476.321,479.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1178,2022-09-24 18:17:20,24,18,17,20,0.0,0.0,0.0,477.841,472.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
