Date : 2022/09/13 (TUE)
Time : 11:41:07
         UnWinder        OutFeeder 1        OutFeeder 2  
     X        Y         X        Y         X        Y    
  155.00     5.50    155.00     3.70    155.00     2.80  
  156.00     5.60    156.00     3.70    156.00     2.80  
  157.00     5.50    157.00     3.70    157.00     2.80  
  158.00     5.60    158.00     3.80    158.00     2.80  
  159.00     5.60    159.00     3.80    159.00     2.80  
  160.00     5.60    160.00     3.80    160.00     2.80  
  161.00     5.50    161.00     3.70    161.00     2.80  
  162.00     5.50    162.00     3.70    162.00     2.80  
  163.00     5.50    163.00     3.80    163.00     2.80  
  164.00     5.60    164.00     3.80    164.00     2.90  
  165.00     5.50    165.00     3.80    165.00     2.90  
  166.00     5.60    166.00     3.80    166.00     2.80  
  167.00     5.60    167.00     3.80    167.00     2.80  
  168.00     5.60    168.00     3.80    168.00     2.80  
  169.00     5.60    169.00     3.80    169.00     2.80  
  170.00     5.60    170.00     3.70    170.00     2.80  
  171.00     5.50    171.00     3.80    171.00     2.80  
  172.00     5.50    172.00     3.80    172.00     2.80  
  173.00     5.60    173.00     3.80    173.00     2.80  
  174.00     5.50    174.00     3.80    174.00     2.80  
  175.00     5.60    175.00     3.70    175.00     2.80  
  176.00     5.50    176.00     3.80    176.00     2.80  
  177.00     5.50    177.00     3.80    177.00     2.80  
  178.00     5.50    178.00     3.80    178.00     2.80  
  179.00     5.50    179.00     3.80    179.00     2.80  
  180.00     5.50    180.00     3.80    180.00     2.80  
  181.00     5.50    181.00     3.80    181.00     2.80  
  182.00     5.50    182.00     3.80    182.00     2.80  
  183.00     5.50    183.00     3.80    183.00     2.80  
  184.00     5.60    184.00     3.90    184.00     2.80  
  185.00     5.60    185.00     3.80    185.00     2.80  
  186.00     5.50    186.00     3.80    186.00     2.80  
  187.00     5.50    187.00     3.80    187.00     2.80  
  188.00     5.50    188.00     3.80    188.00     2.80  
  189.00     5.50    189.00     3.80    189.00     2.80  
  190.00     5.60    190.00     3.80    190.00     2.80  
  191.00     5.50    191.00     3.80    191.00     2.80  
  192.00     5.50    192.00     3.80    192.00     2.80  
  193.00     5.50    193.00     3.80    193.00     2.80  
  194.00     5.60    194.00     3.80    194.00     2.80  
  195.00     5.50    195.00     3.80    195.00     2.80  
  196.00     5.50    196.00     3.70    196.00     2.80  
  197.00     5.60    197.00     3.80    197.00     2.80  
  198.00     5.60    198.00     3.80    198.00     2.80  
  199.00     5.50    199.00     3.70    199.00     2.80  
  200.00     5.60    200.00     3.80    200.00     2.80  
  201.00     5.60    201.00     3.80    201.00     2.80  
  202.00     5.50    202.00     3.80    202.00     2.80  
  203.00     5.50    203.00     3.80    203.00     2.80  
  204.00     5.50    204.00     3.80    204.00     2.80  
  205.00     5.60    205.00     3.80    205.00     2.80  
  206.00     5.50    206.00     3.80    206.00     2.80  
  207.00     5.50    207.00     3.80    207.00     2.80  
  208.00     5.50    208.00     3.80    208.00     2.80  
  209.00     5.50    209.00     3.80    209.00     2.80  
  210.00     5.50    210.00     3.80    210.00     2.80  
  211.00     5.60    211.00     3.80    211.00     2.80  
  212.00     5.60    212.00     3.80    212.00     2.80  
  213.00     5.60    213.00     3.80    213.00     2.80  
  214.00     5.60    214.00     3.80    214.00     2.80  
  215.00     5.50    215.00     3.80    215.00     2.80  
  216.00     5.60    216.00     3.80    216.00     2.80  
  217.00     5.50    217.00     3.80    217.00     2.80  
  218.00     5.50    218.00     3.80    218.00     2.80  
  219.00     5.50    219.00     3.80    219.00     2.80  
  220.00     5.50    220.00     3.70    220.00     2.80  
  221.00     5.50    221.00     3.80    221.00     2.80  
  222.00     5.60    222.00     3.80    222.00     2.80  
  223.00     5.50    223.00     3.80    223.00     2.80  
  224.00     5.50    224.00     3.80    224.00     2.80  
  225.00     5.60    225.00     3.80    225.00     2.70  
  226.00     5.50    226.00     3.80    226.00     2.80  
  227.00     5.60    227.00     3.80    227.00     2.80  
  228.00     5.50    228.00     3.80    228.00     2.80  
  229.00     5.50    229.00     3.80    229.00     2.80  
  230.00     5.50    230.00     3.80    230.00     2.80  
  231.00     5.60    231.00     3.80    231.00     2.80  
  232.00     5.50    232.00     3.80    232.00     2.80  
  233.00     5.60    233.00     3.80    233.00     2.80  
  234.00     5.50    234.00     3.80    234.00     2.80  
  235.00     5.50    235.00     3.80    235.00     2.80  
  236.00     5.50    236.00     3.80    236.00     2.80  
  237.00     5.50    237.00     3.80    237.00     2.80  
  238.00     5.50    238.00     3.80    238.00     2.80  
  239.00     5.50    239.00     3.80    239.00     2.80  
  240.00     5.50    240.00     3.80    240.00     2.80  
  241.00     5.60    241.00     3.80    241.00     2.80  
  242.00     5.60    242.00     3.80    242.00     2.80  
  243.00     5.60    243.00     3.80    243.00     2.80  
  244.00     5.60    244.00     3.80    244.00     2.80  
  245.00     5.50    245.00     3.80    245.00     2.80  
  246.00     5.60    246.00     3.80    246.00     2.90  
  247.00     5.50    247.00     3.80    247.00     2.80  
  248.00     5.50    248.00     3.70    248.00     2.80  
  249.00     5.60    249.00     3.80    249.00     2.80  
  250.00     5.60    250.00     3.80    250.00     2.80  
  251.00     5.50    251.00     3.80    251.00     2.80  
  252.00     5.60    252.00     3.80    252.00     2.80  
  253.00     5.50    253.00     3.80    253.00     2.80  
  254.00     5.50    254.00     3.80    254.00     2.80  
  255.00     5.60    255.00     3.80    255.00     2.80  
  256.00     5.50    256.00     3.80    256.00     2.80  
  257.00     5.50    257.00     3.70    257.00     2.80  
  258.00     5.60    258.00     3.80    258.00     2.80  
  259.00     5.50    259.00     3.80    259.00     2.80  
  260.00     5.60    260.00     3.80    260.00     2.80  
  261.00     5.60    261.00     3.80    261.00     2.80  
  262.00     5.50    262.00     3.80    262.00     2.80  
  263.00     5.50    263.00     3.80    263.00     2.80  
  264.00     5.60    264.00     3.80    264.00     2.80  
  265.00     5.50    265.00     3.80    265.00     2.90  
  266.00     5.50    266.00     3.80    266.00     2.80  
  267.00     5.50    267.00     3.80    267.00     2.80  
  268.00     5.50    268.00     3.80    268.00     2.80  
  269.00     5.60    269.00     3.80    269.00     2.80  
  270.00     5.50    270.00     3.80    270.00     2.80  
  271.00     5.60    271.00     3.80    271.00     2.80  
  272.00     5.60    272.00     3.80    272.00     2.80  
  273.00     5.60    273.00     3.80    273.00     2.80  
  274.00     5.60    274.00     3.80    274.00     2.80  
  275.00     5.50    275.00     3.80    275.00     2.80  
  276.00     5.60    276.00     3.80    276.00     2.80  
  277.00     5.60    277.00     3.80    277.00     2.70  
  278.00     5.50    278.00     3.80    278.00     2.80  
  279.00     5.50    279.00     3.80    279.00     2.80  
  280.00     5.60    280.00     3.80    280.00     2.80  
  281.00     5.50    281.00     3.80    281.00     2.80  
  282.00     5.50    282.00     3.80    282.00     2.80  
  283.00     5.50    283.00     3.80    283.00     2.80  
  284.00     5.50    284.00     3.80    284.00     2.80  
  285.00     5.60    285.00     3.80    285.00     2.80  
  286.00     5.60    286.00     3.80    286.00     2.70  
  287.00     5.50    287.00     3.80    287.00     2.80  
  288.00     5.60    288.00     3.80    288.00     2.80  
  289.00     5.50    289.00     3.70    289.00     2.80  
  290.00     5.50    290.00     3.80    290.00     2.90  
  291.00     5.50    291.00     3.80    291.00     2.90  
  292.00     5.50    292.00     3.80    292.00     2.80  
  293.00     5.60    293.00     3.80    293.00     2.80  
  294.00     5.60    294.00     3.80    294.00     2.80  
  295.00     5.60    295.00     3.80    295.00     2.80  
  296.00     5.60    296.00     3.80    296.00     2.80  
  297.00     5.60    297.00     3.80    297.00     2.80  
  298.00     5.60    298.00     3.80    298.00     2.80  
  299.00     5.60    299.00     3.80    299.00     2.80  
  300.00     5.60    300.00     3.80    300.00     2.80  
  301.00     5.60    301.00     3.80    301.00     2.80  
  302.00     5.60    302.00     3.80    302.00     2.80  
  303.00     5.60    303.00     3.80    303.00     2.80  
  304.00     5.60    304.00     3.70    304.00     2.80  
  305.00     5.60    305.00     3.80    305.00     2.80  
  306.00     5.60    306.00     3.80    306.00     2.80  
  307.00     5.60    307.00     3.70    307.00     2.80  
  308.00     5.60    308.00     3.80    308.00     2.80  
  309.00     5.60    309.00     3.80    309.00     2.80  
  310.00     5.60    310.00     3.80    310.00     2.80  
  311.00     5.60    311.00     3.80    311.00     2.80  
  312.00     5.60    312.00     3.70    312.00     2.80  
  313.00     5.60    313.00     3.80    313.00     2.80  
  314.00     5.60    314.00     3.80    314.00     2.80  
  315.00     5.60    315.00     3.80    315.00     2.80  
  316.00     5.60    316.00     3.80    316.00     2.90  
  317.00     5.60    317.00     3.80    317.00     2.90  
  318.00     5.60    318.00     3.80    318.00     2.80  
  319.00     5.60    319.00     3.80    319.00     2.80  
  320.00     5.60    320.00     3.80    320.00     2.80  
  321.00     5.60    321.00     3.80    321.00     2.80  
  322.00     5.60    322.00     3.80    322.00     2.80  
  323.00     5.60    323.00     3.80    323.00     2.80  
  324.00     5.60    324.00     3.80    324.00     2.80  
  325.00     5.60    325.00     3.80    325.00     2.80  
  326.00     5.60    326.00     3.80    326.00     2.80  
  327.00     5.60    327.00     3.80    327.00     2.80  
  328.00     5.60    328.00     3.70    328.00     2.80  
  329.00     5.60    329.00     3.80    329.00     2.80  
  330.00     5.60    330.00     3.80    330.00     2.80  
  331.00     5.60    331.00     3.80    331.00     2.80  
  332.00     5.60    332.00     3.70    332.00     2.80  
  333.00     5.60    333.00     3.70    333.00     2.80  
  334.00     5.60    334.00     3.80    334.00     2.80  
  335.00     5.60    335.00     3.80    335.00     2.80  
  336.00     5.60    336.00     3.80    336.00     2.80  
  337.00     5.60    337.00     3.80    337.00     2.90  
  338.00     5.60    338.00     3.80    338.00     2.80  
  339.00     5.60    339.00     3.80    339.00     2.80  
  340.00     5.60    340.00     3.80    340.00     2.80  
  341.00     5.60    341.00     3.70    341.00     2.70  
  342.00     5.60    342.00     3.80    342.00     2.80  
  343.00     5.60    343.00     3.80    343.00     2.80  
  344.00     5.60    344.00     3.80    344.00     2.80  
  345.00     5.60    345.00     3.80    345.00     2.80  
  346.00     5.60    346.00     3.80    346.00     2.80  
  347.00     5.60    347.00     3.80    347.00     2.80  
  348.00     5.60    348.00     3.80    348.00     2.80  
  349.00     5.60    349.00     3.80    349.00     2.80  
  350.00     5.60    350.00     3.80    350.00     2.90  
  351.00     5.60    351.00     3.80    351.00     2.80  
