,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
134,2022-09-24 18:11:34.200,4.7,4.1,0.3,-0.1,5.0,4.8,0.8,0.4,5.3,3.05
135,2022-09-24 18:11:34.400,4.6,4.2,0.3,-0.1,5.0,4.8,0.4,0.4,5.3,3.05
136,2022-09-24 18:11:34.600,4.7,4.2,0.3,-0.1,5.0,4.8,0.5,0.4,5.3,3.05
137,2022-09-24 18:11:34.800,4.6,4.2,0.3,-0.1,5.0,4.8,0.3,0.7,5.3,3.05
138,2022-09-24 18:11:35.000,4.6,4.2,0.3,-0.1,5.0,4.8,0.3,0.4,5.3,3.05
139,2022-09-24 18:11:35.200,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,0.4,5.3,3.05
140,2022-09-24 18:11:35.400,4.7,4.2,0.4,-0.1,5.0,4.9,0.4,0.7,5.3,3.05
141,2022-09-24 18:11:35.600,4.5,4.2,0.3,-0.1,5.0,4.9,0.4,0.2,5.3,3.05
142,2022-09-24 18:11:35.800,4.7,4.2,0.5,-0.2,5.0,4.9,0.5,0.3,5.3,3.0
143,2022-09-24 18:11:36.000,4.5,4.1,0.3,-0.2,5.1,4.9,0.4,0.2,5.3,3.05
144,2022-09-24 18:11:36.200,4.7,4.2,0.4,-0.1,5.0,4.9,0.4,0.3,5.3,3.05
145,2022-09-24 18:11:36.400,4.6,4.2,0.4,-0.1,5.0,5.0,0.5,0.6,5.3,3.05
146,2022-09-24 18:11:36.600,4.6,4.1,0.3,-0.1,5.0,4.9,0.5,0.2,5.3,3.1
147,2022-09-24 18:11:36.800,4.8,4.2,0.3,-0.2,5.0,4.9,0.3,0.3,5.3,3.0
148,2022-09-24 18:11:37.000,4.6,4.2,0.3,-0.2,5.0,4.9,0.6,0.4,5.3,3.05
149,2022-09-24 18:11:37.200,4.6,4.2,0.3,-0.1,5.0,4.9,1.0,0.7,5.3,3.05
150,2022-09-24 18:11:37.400,4.6,4.2,0.4,-0.1,5.0,4.9,1.3,0.9,5.3,3.1
151,2022-09-24 18:11:37.600,4.7,4.2,0.3,-0.1,5.0,4.9,1.4,1.1,5.3,3.05
152,2022-09-24 18:11:37.800,4.5,4.1,0.3,-0.2,5.0,4.9,1.4,1.1,5.3,3.0
153,2022-09-24 18:11:38.000,4.7,4.2,0.3,-0.2,5.0,4.9,1.5,1.1,5.3,3.05
154,2022-09-24 18:11:38.200,4.7,4.2,0.4,-0.1,5.0,4.9,1.5,1.0,5.3,3.05
155,2022-09-24 18:11:38.400,4.5,4.2,0.4,-0.1,5.0,4.9,0.8,0.8,5.3,3.05
156,2022-09-24 18:11:38.600,4.7,4.2,0.4,-0.1,5.0,4.9,1.3,1.0,5.3,3.05
157,2022-09-24 18:11:38.800,4.6,4.1,0.3,-0.1,5.0,4.8,1.4,1.0,5.3,3.1
158,2022-09-24 18:11:39.000,4.7,4.1,0.3,-0.1,5.0,4.9,0.9,0.4,5.4,3.05
159,2022-09-24 18:11:39.200,4.6,4.2,0.3,0.0,5.0,4.8,0.3,0.3,5.3,3.05
160,2022-09-24 18:11:39.400,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,0.3,5.3,3.05
161,2022-09-24 18:11:39.600,4.7,4.1,0.3,-0.1,5.0,4.9,0.3,0.3,5.3,3.1
